state_fips,state_name,state_abbrev.x,county_fips,county_name.x,fips,location,area_sqmi,total_pop,housing_units,num_households,poverty,unemployment,housing_cost_burden,no_highschool,uninsured,age_over_65,age_under_17,disabilities,single_parent,limited_english,minority,multi_unit_housing,mobile_homes,crowded_housing,no_vehicle,group_quarters,state_abbrev.y,state_desc,county_name.y,total_population,lack_insurence_prev,binge_drinking_prev,high_bp_prev,cancer_prev,adult_asthma_prev,heart_disease_prev,routine_physical_prev,copd_prev,smoking_prev,diabetes_prev,high_chol_prev,physical_activity_prev,adult_obesity_prev,poor_sleep_prev,stroke_prev,geolocation
11,District of Columbia,DC,11001,District of Columbia,11001004100,Census Tract 41; District of Columbia; District of Columbia,0.304519033502,2462,1587,1410,389,26,255,35,70,552,336,74,0,110,929,968,0,55,469,13,DC,District of Columbia,District of Columbia,2708,3.6,23.3,22.6,6.6,8.1,3.6,67.1,2.5,6.2,4.8,29.6,9.2,16.6,23.7,1.6,POINT (-77.05199168 38.91569666)
11,District of Columbia,DC,11001,District of Columbia,11001004201,Census Tract 42.01; District of Columbia; District of Columbia,0.078969055958,3273,2293,1881,293,39,178,159,34,97,13,107,0,26,765,988,0,51,973,0,DC,District of Columbia,District of Columbia,3342,4.4,30.4,13.8,3,8.3,1.6,59.1,1.5,7.4,2.6,19.1,8.1,16,25.3,0.9,POINT (-77.0388477 38.91620222)
11,District of Columbia,DC,11001,District of Columbia,11001004202,Census Tract 42.02; District of Columbia; District of Columbia,0.080172535892,2486,1627,1563,408,65,287,15,79,294,42,177,0,22,953,970,0,22,950,72,DC,District of Columbia,District of Columbia,2771,3.8,28.9,14.8,3.6,8.2,1.9,60.7,1.6,6.4,2.8,20.6,7.8,15.8,24.7,0.9,POINT (-77.04303067 38.91338809)
11,District of Columbia,DC,11001,District of Columbia,11001004300,Census Tract 43; District of Columbia; District of Columbia,0.091388026788,4173,2699,2461,376,40,282,119,128,330,378,354,0,153,1872,1823,0,95,1516,0,DC,District of Columbia,District of Columbia,3255,5.5,25.8,20.9,4.2,8.9,2.6,64.2,2.2,8.5,4.8,23.1,11.2,19.3,27.5,1.6,POINT (-77.03414964 38.9168099)
11,District of Columbia,DC,11001,District of Columbia,11001004401,Census Tract 44.01; District of Columbia; District of Columbia,0.09532665329,3360,1923,1811,108,0,188,17,47,136,636,57,0,0,1483,1422,0,64,766,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001004402,Census Tract 44.02; District of Columbia; District of Columbia,0.106079980092,2464,1392,1109,216,152,84,39,42,263,245,343,37,19,1245,567,0,39,339,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001004600,Census Tract 46; District of Columbia; District of Columbia,0.168889509044,3153,1625,1563,306,42,313,136,150,348,490,462,164,9,1860,322,0,8,358,65,DC,District of Columbia,District of Columbia,3028,6.5,23.2,26.1,4.1,9.9,2.8,68.4,2.6,10.7,6.3,23.9,13.9,23.1,32.2,2.1,POINT (-77.01335312 38.90974503)
11,District of Columbia,DC,11001,District of Columbia,11001004702,Census Tract 47.02; District of Columbia; District of Columbia,0.126030642636,3465,2438,2231,399,87,444,173,83,290,57,218,0,4,1347,2380,0,314,1223,294,DC,District of Columbia,District of Columbia,1802,6.1,22.4,26.4,5.1,9.2,3.6,67.6,2.8,9.6,6.5,25.6,13.5,20.4,29.6,2.4,POINT (-77.0135931 38.90085974)
11,District of Columbia,DC,11001,District of Columbia,11001004703,Census Tract 47.03; District of Columbia; District of Columbia,0.047924524648,3069,2306,1944,1111,41,379,214,355,132,178,200,25,321,1751,2288,0,213,1140,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001004704,Census Tract 47.04; District of Columbia; District of Columbia,0.076644721918,1226,825,745,825,235,480,90,0,165,202,179,99,43,1131,546,0,95,461,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001004801,Census Tract 48.01; District of Columbia; District of Columbia,0.122480048644,2852,1548,1434,456,130,166,165,131,417,289,178,49,57,1450,542,0,49,438,101,DC,District of Columbia,District of Columbia,2143,6.2,24.3,24.5,4.4,9.3,3,66.3,2.5,9.8,5.9,24,12.8,21,29.8,2,POINT (-77.01953699 38.91175182)
11,District of Columbia,DC,11001,District of Columbia,11001004802,Census Tract 48.02; District of Columbia; District of Columbia,0.111503554886,3224,1843,1645,611,109,355,421,174,325,450,238,101,190,2278,1045,0,37,697,36,DC,District of Columbia,District of Columbia,2922,7.3,21.9,26.4,4.2,10,3.2,67.6,3.1,12,6.9,24.8,16.1,22.3,31.9,2.4,POINT (-77.01888129 38.90619543)
11,District of Columbia,DC,11001,District of Columbia,11001004901,Census Tract 49.01; District of Columbia; District of Columbia,0.104968006332,3251,2034,1877,777,20,548,124,26,439,226,508,81,27,1520,1459,0,47,653,65,DC,District of Columbia,District of Columbia,2087,6.4,23.2,24.9,4.1,10.2,2.9,67.2,2.9,11.3,6.1,24,14.2,22.9,31.3,2.1,POINT (-77.02447864 38.91133497)
11,District of Columbia,DC,11001,District of Columbia,11001004902,Census Tract 49.02; District of Columbia; District of Columbia,0.101884209658,3355,2230,2167,522,90,438,33,105,141,290,97,58,17,1460,1657,0,0,1164,5,DC,District of Columbia,District of Columbia,2690,6.8,26.2,19,3,9.3,2.1,62.5,2.2,10.9,4.2,20.8,12.7,21.1,29.6,1.4,POINT (-77.0243878 38.90588268)
11,District of Columbia,DC,11001,District of Columbia,11001005001,Census Tract 50.01; District of Columbia; District of Columbia,0.077594532838,1936,1206,1108,80,13,53,47,11,130,120,103,0,0,513,531,0,1,604,49,DC,District of Columbia,District of Columbia,1955,5.6,28,20.1,3.6,8.6,2.4,62.2,2.2,9.8,4.4,23,10.7,19.6,28.1,1.4,POINT (-77.02951116 38.91191467)
11,District of Columbia,DC,11001,District of Columbia,11001005003,Census Tract 50.03; District of Columbia; District of Columbia,0.036346097872,1809,1234,1134,277,62,223,122,124,25,14,120,11,150,715,964,0,0,648,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001005004,Census Tract 50.04; District of Columbia; District of Columbia,0.055272817912,3891,2431,2260,1224,90,777,533,31,493,450,403,0,141,2287,2045,0,115,1276,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001005202,Census Tract 52.02; District of Columbia; District of Columbia,0.095093833784,2886,2215,2095,215,28,283,0,0,467,14,221,0,0,731,1398,0,16,1256,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001005203,Census Tract 52.03; District of Columbia; District of Columbia,0.036069262738,3278,2666,2296,513,37,377,25,182,352,258,286,0,86,1457,2498,65,93,1555,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001005302,Census Tract 53.02; District of Columbia; District of Columbia,0.04541910877,2538,1719,1577,221,0,332,0,102,137,289,84,0,0,783,1335,42,60,978,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001005303,Census Tract 53.03; District of Columbia; District of Columbia,0.065162048438,2637,2302,2033,305,39,436,0,142,452,82,172,0,0,765,1959,0,17,1304,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001005501,Census Tract 55.01; District of Columbia; District of Columbia,0.063609918398,1674,1587,1171,109,27,79,38,102,122,0,162,0,38,434,1364,0,30,566,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001005502,Census Tract 55.02; District of Columbia; District of Columbia,0.097028204804,2685,1706,1672,285,29,410,22,77,488,124,268,0,55,863,1213,0,16,884,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001005503,Census Tract 55.03; District of Columbia; District of Columbia,0.082370228476,1726,1496,1195,669,59,512,8,74,213,0,170,0,0,418,1496,0,0,715,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001005601,Census Tract 56.01; District of Columbia; District of Columbia,0.071548175518,2553,2209,1969,840,106,599,0,45,408,9,229,0,0,872,1938,0,62,1292,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001005602,Census Tract 56.02; District of Columbia; District of Columbia,0.105595422082,3530,2167,1850,507,82,564,0,37,816,109,372,0,149,1294,2167,0,110,921,928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001005801,Census Tract 58.01; District of Columbia; District of Columbia,0.089942847002,1775,1509,1173,475,56,151,117,93,323,38,219,11,137,732,1446,0,7,678,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001005802,Census Tract 58.02; District of Columbia; District of Columbia,0.263509981776,2027,1704,1474,247,59,209,0,59,177,27,214,0,14,873,1584,0,17,759,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001005900,Census Tract 59; District of Columbia; District of Columbia,0.247874781286,2296,1592,1407,431,84,197,121,71,120,26,223,0,0,852,1568,0,13,835,238,DC,District of Columbia,District of Columbia,2998,6.4,25.7,19.2,2.8,10.1,2.3,62.9,2.5,10.9,4.6,19.8,13.2,19.9,29.1,1.6,POINT (-77.01493498 38.89602518)
11,District of Columbia,DC,11001,District of Columbia,11001006400,Census Tract 64; District of Columbia; District of Columbia,0.26695478382,2662,1673,1467,1256,116,540,349,198,334,472,567,120,20,2029,914,0,0,857,0,DC,District of Columbia,District of Columbia,2139,11.6,16,41,5.4,13.7,6.1,74.7,7.3,21.4,13.3,30.1,28.2,32.6,39.3,5.4,POINT (-77.01185583 38.86993035)
11,District of Columbia,DC,11001,District of Columbia,11001006500,Census Tract 65; District of Columbia; District of Columbia,0.196640590294,2732,1585,1380,620,104,166,13,106,416,496,108,32,69,863,503,0,11,320,187,DC,District of Columbia,District of Columbia,2531,4.3,25.2,21.2,4.9,9.4,3.1,64.8,2.9,9.3,4.6,25.8,10.9,19.1,26.5,1.6,POINT (-77.00335554 38.88379748)
11,District of Columbia,DC,11001,District of Columbia,11001006600,Census Tract 66; District of Columbia; District of Columbia,0.110099301912,2174,1251,1120,168,107,222,40,40,415,306,150,20,38,466,377,0,10,271,9,DC,District of Columbia,District of Columbia,1909,3.6,26.3,19.4,5.5,8.5,2.9,64.4,2.3,7,3.8,25.8,8.6,16.5,24.2,1.4,POINT (-76.99835901 38.88772207)
11,District of Columbia,DC,11001,District of Columbia,11001006700,Census Tract 67; District of Columbia; District of Columbia,0.165389880516,4058,2093,2067,78,94,181,15,30,915,610,281,30,12,738,84,0,0,323,5,DC,District of Columbia,District of Columbia,3775,3.6,26,20.1,5.2,8.6,2.7,64.8,2.2,7.1,4.1,25.7,8.8,17.4,25.3,1.4,POINT (-76.98994697 38.88758765)
11,District of Columbia,DC,11001,District of Columbia,11001006801,Census Tract 68.01; District of Columbia; District of Columbia,0.0944984645,2315,1114,1014,465,117,116,48,30,113,389,215,28,4,1161,134,0,0,198,68,DC,District of Columbia,District of Columbia,1949,6,22.8,27.8,4.6,10,3.2,69.2,2.8,10.9,6.8,24.9,14.1,23.6,32,2.4,POINT (-76.98010816 38.88772288)
11,District of Columbia,DC,11001,District of Columbia,11001006802,Census Tract 68.02; District of Columbia; District of Columbia,0.108150259016,2158,1119,1018,226,202,135,17,21,281,328,119,17,0,977,264,0,0,161,22,DC,District of Columbia,District of Columbia,2084,4.3,23.3,25.7,5.1,9.1,2.9,68.8,2.2,8,5.7,25.4,11,21,29.3,1.9,POINT (-76.98143712 38.88320012)
11,District of Columbia,DC,11001,District of Columbia,11001006804,Census Tract 68.04; District of Columbia; District of Columbia,0.595476234254,2102,18,18,220,18,3,410,0,173,7,97,6,52,1939,9,0,0,0,2066,DC,District of Columbia,District of Columbia,3670,18.5,23.5,34.6,2.2,11.7,3.9,65.9,5.5,30.4,9.3,22.5,30,35.6,43.9,3.4,POINT (-76.97156303 38.8882915)
11,District of Columbia,DC,11001,District of Columbia,11001006900,Census Tract 69; District of Columbia; District of Columbia,0.153866666326,2684,1378,1259,127,13,70,7,31,163,573,165,33,0,609,403,0,36,303,15,DC,District of Columbia,District of Columbia,2179,4,25.1,22.5,5,8.9,2.7,66.2,2.2,7.8,4.9,25.2,9.9,19.2,27.4,1.7,POINT (-76.98730968 38.88366779)
11,District of Columbia,DC,11001,District of Columbia,11001007000,Census Tract 70; District of Columbia; District of Columbia,0.169681404246,2474,1249,1030,59,50,64,16,7,305,423,173,0,2,693,86,0,15,183,354,DC,District of Columbia,District of Columbia,2812,4.8,29.3,17.3,4,8.4,2.2,62.1,2.1,8,3.4,22,9.2,16.6,25.6,1.2,POINT (-76.99591356 38.88132752)
11,District of Columbia,DC,11001,District of Columbia,11001007100,Census Tract 71; District of Columbia; District of Columbia,0.232519504746,3438,1623,1486,1180,85,295,186,81,307,591,424,123,36,2337,734,0,77,494,11,DC,District of Columbia,District of Columbia,2911,9,21,30,4,11.9,3.9,68.5,4.8,18.1,8.3,25.6,20.6,27.9,35.2,3.1,POINT (-76.98760018 38.87768468)
11,District of Columbia,DC,11001,District of Columbia,11001007201,Census Tract 72.01; District of Columbia; District of Columbia,0.301722110614,2417,2024,1776,97,104,294,0,30,10,0,29,0,10,748,1987,0,0,736,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001007202,Census Tract 72.02; District of Columbia; District of Columbia,0.071033887654,4446,3311,2842,143,63,451,18,18,109,125,164,49,0,1059,3290,0,74,790,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001007203,Census Tract 72.03; District of Columbia; District of Columbia,0.148331894156,2951,2044,1716,224,57,134,73,0,232,331,267,14,73,897,1720,0,55,537,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,District of Columbia,DC,11001,District of Columbia,11001007301,Census Tract 73.01; District of Columbia; District of Columbia,1.808750031586,4482,1488,1362,539,19,317,0,40,56,1651,231,76,8,2256,23,0,25,23,421,DC,District of Columbia,District of Columbia,3012,6.8,30.4,14.1,1.9,9.6,1.3,60.2,1.8,11.3,2.6,16.1,11.5,19.4,30,0.9,POINT (-77.01567441 38.84214364)
11,District of Columbia,DC,11001,District of Columbia,11001007304,Census Tract 73.04; District of Columbia; District of Columbia,0.476002375782,4927,2249,2027,2252,215,1286,528,199,518,1537,822,368,0,4744,597,0,25,1081,302,DC,District of Columbia,District of Columbia,3546,14.1,15.3,44.2,5.1,14.7,6.7,75.7,8.5,26.5,14.9,30.2,33.7,36.3,43,6.2,POINT (-76.98508012 38.84088146)
11,District of Columbia,DC,11001,District of Columbia,11001007401,Census Tract 74.01; District of Columbia; District of Columbia,0.46684094752599997,1407,952,755,765,146,474,148,133,328,286,309,71,13,1380,495,0,36,477,21,DC,District of Columbia,District of Columbia,2414,16.5,15.2,42.6,3.7,17,5.9,74.5,10,33.1,14.8,27.2,38.4,40,45.6,6.2,POINT (-76.99673436 38.86366006)
11,District of Columbia,DC,11001,District of Columbia,11001007403,Census Tract 74.03; District of Columbia; District of Columbia,0.127762696208,2421,1094,925,1421,141,636,217,60,126,947,434,229,0,2411,397,0,58,503,0,DC,District of Columbia,District of Columbia,2859,11.7,17.5,37.6,3.8,14.3,4.5,74.4,6,23.6,11.3,25.7,28.3,35.1,43.3,4.2,POINT (-76.97442489 38.84846859)
11,District of Columbia,DC,11001,District of Columbia,11001007404,Census Tract 74.04; District of Columbia; District of Columbia,0.319070059576,3958,1570,1366,900,266,606,260,232,163,1488,471,418,0,3868,500,0,19,555,0,DC,District of Columbia,District of Columbia,3310,10.1,19.2,32.1,3.8,12.9,3.2,72.8,4.1,18.8,8.3,23.9,22.3,30.7,40.7,3,POINT (-76.98198429 38.8502728)
11,District of Columbia,DC,11001,District of Columbia,11001007406,Census Tract 74.06; District of Columbia; District of Columbia,0.139055407504,3033,1442,1242,1771,240,554,77,106,86,1096,337,443,0,3033,1119,0,14,471,9,DC,District of Columbia,District of Columbia,3063,13.5,16.5,38.5,3.4,15.9,4.5,74.2,7.4,28.1,12,24.9,32.6,38,44.8,4.7,POINT (-76.98950499 38.85547165)
11,District of Columbia,DC,11001,District of Columbia,11001007407,Census Tract 74.07; District of Columbia; District of Columbia,0.2350202874,3216,1614,1433,1405,200,599,131,72,342,1062,481,357,50,3151,663,0,36,525,13,DC,District of Columbia,District of Columbia,2587,11.6,16.8,40.3,4.5,13.7,5.2,74.7,6.4,23.3,12.4,28.1,28.1,35,42.3,4.7,POINT (-76.98510199 38.85748716)
11,District of Columbia,DC,11001,District of Columbia,11001007408,Census Tract 74.08; District of Columbia; District of Columbia,0.143764693598,4035,1640,1443,2531,469,601,219,228,330,1749,491,343,0,3979,445,0,175,657,402,DC,District of Columbia,District of Columbia,3038,14.7,16.7,43,3.7,15.3,5.8,73.9,8.7,31,14.4,27.7,34.7,39.9,45.4,5.7,POINT (-76.9706422 38.8525424)
11,District of Columbia,DC,11001,District of Columbia,11001007409,Census Tract 74.09; District of Columbia; District of Columbia,0.156322275046,3718,1835,1815,2063,488,976,641,130,494,1060,752,555,17,3706,684,0,90,974,0,DC,District of Columbia,District of Columbia,3499,13.1,16.6,38.8,4,14.9,4.9,74.2,6.8,25.6,11.9,26.4,30.5,35.5,43.2,4.7,POINT (-76.97419461 38.84536765)
11,District of Columbia,DC,11001,District of Columbia,11001007502,Census Tract 75.02; District of Columbia; District of Columbia,0.250316490334,5073,2181,1818,1805,564,687,455,203,646,1787,1019,424,0,5028,736,0,14,926,363,DC,District of Columbia,District of Columbia,4541,12.5,14.9,45.5,5.2,14.6,7.1,76.6,8.8,25.8,15.8,30.7,33.4,37.3,43,6.5,POINT (-76.9695065 38.85658046)
11,District of Columbia,DC,11001,District of Columbia,11001007503,Census Tract 75.03; District of Columbia; District of Columbia,0.198911642258,2518,1152,923,1177,211,428,200,68,168,915,320,140,15,2374,298,0,29,489,133,DC,District of Columbia,District of Columbia,2425,12.7,15.8,42.5,4.6,14.5,6.1,75.4,7.8,25.5,14,28.8,31.6,36.6,42.8,5.6,POINT (-76.98694796 38.86395141)
11,District of Columbia,DC,11001,District of Columbia,11001007504,Census Tract 75.04; District of Columbia; District of Columbia,0.295013202262,2795,1488,1300,1089,81,604,261,103,240,829,567,196,53,2770,626,0,40,613,56,DC,District of Columbia,District of Columbia,2451,13.6,15.6,44.5,4.4,15.2,6.5,75.3,8.9,29,15.3,29.4,34.1,38.9,44.5,6.1,POINT (-76.97937275 38.86097977)
11,District of Columbia,DC,11001,District of Columbia,11001007601,Census Tract 76.01; District of Columbia; District of Columbia,0.430642340618,5226,2404,2136,1828,427,760,604,351,725,1233,713,369,57,4892,379,0,110,630,113,DC,District of Columbia,District of Columbia,4355,10.4,15.9,43.3,5.7,12.9,6.2,76.4,6.6,20.1,13.6,31.4,26.9,33.3,40.1,5.2,POINT (-76.9794575 38.87113523)
11,District of Columbia,DC,11001,District of Columbia,11001007603,Census Tract 76.03; District of Columbia; District of Columbia,0.473598890832,3619,2392,2107,603,137,486,202,7,800,524,503,217,0,3519,279,0,0,641,30,DC,District of Columbia,District of Columbia,4044,9.4,15.7,42.1,6.1,12.9,6.1,76.5,6.3,17.8,13,31.3,24.6,32.2,38.4,5,POINT (-76.95856203 38.85909091)
11,District of Columbia,DC,11001,District of Columbia,11001007604,Census Tract 76.04; District of Columbia; District of Columbia,0.52879757716,3457,2054,1814,840,208,510,294,181,651,363,571,79,21,3252,876,0,19,503,20,DC,District of Columbia,District of Columbia,3644,9,16.1,42.9,6.1,12.2,6,76.8,5.8,17.6,13,31.8,24.3,32,39,4.8,POINT (-76.96379997 38.86610065)
11,District of Columbia,DC,11001,District of Columbia,11001007605,Census Tract 76.05; District of Columbia; District of Columbia,0.175210770988,3779,2135,1926,1223,178,1011,241,72,920,553,1159,130,0,3679,942,0,203,916,136,DC,District of Columbia,District of Columbia,3447,10.5,15.7,44.2,5.3,13.7,6.2,76.6,7.3,22.2,14.6,31,28.5,35.9,41.8,5.5,POINT (-76.97523374 38.86602961)
11,District of Columbia,DC,11001,District of Columbia,11001007703,Census Tract 77.03; District of Columbia; District of Columbia,0.392951835582,6923,2451,2340,2590,495,816,489,602,531,2391,645,568,124,6915,481,0,297,957,29,DC,District of Columbia,District of Columbia,5187,13.9,15.8,43.2,4.8,14.5,6.2,75.2,8.1,26.6,14.5,29.5,33.3,36.9,43.4,5.8,POINT (-76.94751245 38.88621299)
11,District of Columbia,DC,11001,District of Columbia,11001007707,Census Tract 77.07; District of Columbia; District of Columbia,0.325426456802,4131,2020,1808,1360,249,734,541,248,569,895,959,143,0,4021,337,0,140,658,33,DC,District of Columbia,District of Columbia,3867,11.7,14.9,45.6,6.2,13.3,7.2,77.3,7.6,21.4,15,31.8,30.5,33.9,40.7,6.2,POINT (-76.93540776 38.87792479)
11,District of Columbia,DC,11001,District of Columbia,11001007708,Census Tract 77.08; District of Columbia; District of Columbia,0.287958346518,2680,1279,1221,770,325,491,290,190,493,485,679,127,0,2677,444,0,150,702,18,DC,District of Columbia,District of Columbia,2486,14.1,14.7,48.2,5.1,15.3,7.4,76.4,10.2,30.6,17.4,32,37.1,40.1,45.1,7,POINT (-76.96086798 38.88557884)
11,District of Columbia,DC,11001,District of Columbia,11001007709,Census Tract 77.09; District of Columbia; District of Columbia,0.320029136944,2303,1348,1203,846,110,569,367,157,311,546,548,369,6,2269,297,0,104,683,48,DC,District of Columbia,District of Columbia,2007,10.4,15.3,45.6,5.9,12.9,6.7,77.2,7.1,21,14.8,32.6,28.3,34.6,40.9,5.6,POINT (-76.96720098 38.87736942)
11,District of Columbia,DC,11001,District of Columbia,11001007803,Census Tract 78.03; District of Columbia; District of Columbia,0.380957963054,4491,2709,2357,1249,247,1272,637,377,938,1038,892,445,0,4426,1052,0,107,778,64,DC,District of Columbia,District of Columbia,3293,11.3,16.4,43,5.6,12.7,6.1,75.7,6.5,20.8,13.5,31.1,27.3,33.3,40.6,5.1,POINT (-76.94138774 38.89595633)
11,District of Columbia,DC,11001,District of Columbia,11001007804,Census Tract 78.04; District of Columbia; District of Columbia,0.323718727656,4201,1839,1480,2181,204,668,438,157,634,1608,776,727,0,4099,736,0,70,608,350,DC,District of Columbia,District of Columbia,3446,11.4,15.8,41.8,5.7,13,6,76.1,6.4,19.9,12.9,30.2,27.4,32.1,39.9,5.1,POINT (-76.93133277 38.89544497)
11,District of Columbia,DC,11001,District of Columbia,11001007806,Census Tract 78.06; District of Columbia; District of Columbia,0.259242010268,2386,1308,1233,642,116,561,152,221,419,319,339,35,46,2273,316,0,23,447,54,DC,District of Columbia,District of Columbia,2347,10.2,16.6,42.1,5.4,12.3,5.8,76,5.9,19,13,30.7,25.5,32.8,39.8,4.8,POINT (-76.93266702 38.90560544)
