state_fips,state_name,state_abbrev,county_fips,county_name,fips,location,area_sqmi,total_pop,housing_units,num_households,poverty,unemployment,housing_cost_burden,no_highschool,uninsured,age_over_65,age_under_17,disabilities,single_parent,limited_english,minority,multi_unit_housing,mobile_homes,crowded_housing,no_vehicle,group_quarters
51,Virginia,VA,51550,Chesapeake City,51550020810,Census Tract 208.10; Chesapeake city; Virginia,0.51545582255,2019,816,784,180,0,93,50,194,269,561,171,91,15,961,10,0,2,3,0
51,Virginia,VA,51550,Chesapeake City,51550020811,Census Tract 208.11; Chesapeake city; Virginia,0.942120926466,5292,2655,2655,885,170,929,212,104,983,614,415,149,63,2722,21,63,0,0,0
51,Virginia,VA,51550,Chesapeake City,51550020812,Census Tract 208.12; Chesapeake city; Virginia,0.324962362198,2078,984,922,173,111,318,59,169,336,411,206,88,0,657,317,0,12,49,0
51,Virginia,VA,51550,Chesapeake City,51550020813,Census Tract 208.13; Chesapeake city; Virginia,0.375610064252,2265,1449,1374,640,74,794,78,164,345,285,328,56,12,1009,781,21,0,70,0
51,Virginia,VA,51550,Chesapeake City,51550020814,Census Tract 208.14; Chesapeake city; Virginia,1.232714033032,4083,1828,1717,680,124,469,95,409,570,748,660,158,6,1853,215,0,0,35,57
51,Virginia,VA,51550,Chesapeake City,51550020903,Census Tract 209.03; Chesapeake city; Virginia,1.553045487842,2709,1019,988,442,73,398,126,89,342,585,332,34,0,2084,0,27,60,30,0
51,Virginia,VA,51550,Chesapeake City,51550020905,Census Tract 209.05; Chesapeake city; Virginia,0.829388408914,3533,1277,1251,633,16,441,403,595,305,685,344,56,497,2045,258,278,23,45,0
51,Virginia,VA,51550,Chesapeake City,51550020907,Census Tract 209.07; Chesapeake city; Virginia,1.202871051146,2071,1144,1091,423,8,375,22,62,418,332,297,24,0,424,386,0,45,97,15
51,Virginia,VA,51550,Chesapeake City,51550020908,Census Tract 209.08; Chesapeake city; Virginia,0.64197951744,3165,1252,1229,182,427,341,40,53,365,360,395,17,8,1569,91,0,0,51,0
51,Virginia,VA,51550,Chesapeake City,51550020909,Census Tract 209.09; Chesapeake city; Virginia,1.058843808188,2881,1120,1120,394,0,401,46,145,301,600,233,107,27,1080,40,0,0,37,0
51,Virginia,VA,51550,Chesapeake City,51550020910,Census Tract 209.10; Chesapeake city; Virginia,0.957167321406,1616,647,647,610,33,314,27,145,204,591,136,285,0,1441,0,0,0,63,0
51,Virginia,VA,51550,Chesapeake City,51550020911,Census Tract 209.11; Chesapeake city; Virginia,1.393034394288,3287,1277,1277,791,40,705,94,323,484,718,382,130,15,1722,484,0,128,95,17
51,Virginia,VA,51550,Chesapeake City,51550020912,Census Tract 209.12; Chesapeake city; Virginia,0.941715905468,4351,2071,1958,922,53,750,271,284,972,810,664,173,147,2599,666,0,0,195,311
51,Virginia,VA,51550,Chesapeake City,51550021004,Census Tract 210.04; Chesapeake city; Virginia,7.769564909078,8613,3172,3039,1165,177,513,83,456,980,2289,428,109,17,1900,226,0,0,45,21
51,Virginia,VA,51550,Chesapeake City,51550021005,Census Tract 210.05; Chesapeake city; Virginia,2.886088511676,5773,1599,1555,378,36,251,365,299,430,1390,266,211,20,2215,40,7,22,10,1009
51,Virginia,VA,51550,Chesapeake City,51550021009,Census Tract 210.09; Chesapeake city; Virginia,7.119897328614,4946,1543,1462,94,194,115,45,164,650,1390,231,89,24,474,0,12,14,55,0
51,Virginia,VA,51550,Chesapeake City,51550021010,Census Tract 210.10; Chesapeake city; Virginia,1.440552739632,5840,2288,2113,89,81,298,116,124,859,1430,774,172,42,966,0,0,18,78,133
51,Virginia,VA,51550,Chesapeake City,51550021011,Census Tract 210.11; Chesapeake city; Virginia,0.945725188636,3682,1224,1224,245,196,100,96,25,552,973,305,55,14,1193,0,0,0,0,0
51,Virginia,VA,51550,Chesapeake City,51550021012,Census Tract 210.12; Chesapeake city; Virginia,2.083177819616,6019,2226,2173,616,160,321,196,307,997,1151,690,115,0,865,0,22,0,15,27
51,Virginia,VA,51550,Chesapeake City,51550021013,Census Tract 210.13; Chesapeake city; Virginia,1.262650451602,4943,1546,1546,226,136,180,86,220,709,1379,433,106,20,1093,0,0,0,47,2
51,Virginia,VA,51550,Chesapeake City,51550021014,Census Tract 210.14; Chesapeake city; Virginia,8.673791854754,2198,930,885,56,55,221,74,22,328,506,208,61,0,709,137,0,0,0,0
51,Virginia,VA,51550,Chesapeake City,51550021015,Census Tract 210.15; Chesapeake city; Virginia,0.769839511352,2117,662,662,53,49,46,70,26,267,521,273,0,48,241,0,0,0,20,0
51,Virginia,VA,51550,Chesapeake City,51550021016,Census Tract 210.16; Chesapeake city; Virginia,1.470577961662,4398,1869,1827,261,38,317,120,131,1040,955,595,90,74,1615,196,0,0,169,0
51,Virginia,VA,51550,Chesapeake City,51550021101,Census Tract 211.01; Chesapeake city; Virginia,3.296857796252,4903,1806,1766,224,62,177,119,113,993,1143,453,20,14,1107,0,0,17,40,0
51,Virginia,VA,51550,Chesapeake City,51550021103,Census Tract 211.03; Chesapeake city; Virginia,18.020379571976,3338,1210,1210,62,113,82,54,181,447,800,264,0,18,493,0,0,0,34,7
51,Virginia,VA,51550,Chesapeake City,51550021104,Census Tract 211.04; Chesapeake city; Virginia,39.910651767912,5026,1031,992,196,78,229,585,183,453,721,460,0,25,2089,0,0,0,62,2004
51,Virginia,VA,51550,Chesapeake City,51550021200,Census Tract 212; Chesapeake city; Virginia,74.744779227238,6271,2178,2160,383,32,400,227,154,831,1615,716,109,58,1220,0,0,36,0,320
51,Virginia,VA,51550,Chesapeake City,51550021301,Census Tract 213.01; Chesapeake city; Virginia,90.179901660838,7450,3007,2785,702,218,799,101,133,761,2195,694,128,14,3482,108,72,0,24,2
51,Virginia,VA,51550,Chesapeake City,51550021303,Census Tract 213.03; Chesapeake city; Virginia,0.890353914714,2335,790,790,53,0,196,65,93,383,583,315,0,4,729,0,0,18,0,0
51,Virginia,VA,51550,Chesapeake City,51550021304,Census Tract 213.04; Chesapeake city; Virginia,2.176432263472,4357,1397,1344,439,106,255,49,452,81,1490,307,44,0,1876,18,0,12,0,0
51,Virginia,VA,51550,Chesapeake City,51550021305,Census Tract 213.05; Chesapeake city; Virginia,2.12683514496,4050,1176,1159,34,112,39,18,224,384,942,997,49,15,1457,0,0,3,0,2
51,Virginia,VA,51550,Chesapeake City,51550021306,Census Tract 213.06; Chesapeake city; Virginia,2.322666465462,2384,675,675,37,4,32,29,8,214,773,150,117,5,692,0,0,0,4,0
51,Virginia,VA,51550,Chesapeake City,51550021401,Census Tract 214.01; Chesapeake city; Virginia,1.572691129806,2034,760,723,264,31,122,205,149,243,513,366,30,106,834,0,53,0,13,25
51,Virginia,VA,51550,Chesapeake City,51550021402,Census Tract 214.02; Chesapeake city; Virginia,2.975156451546,6318,2336,2295,552,267,717,354,268,794,1636,866,148,0,2591,14,122,54,74,55
51,Virginia,VA,51550,Chesapeake City,51550021403,Census Tract 214.03; Chesapeake city; Virginia,2.454152343256,5486,1947,1859,1589,140,713,527,843,684,1629,535,301,156,2351,59,13,111,174,126
51,Virginia,VA,51550,Chesapeake City,51550021405,Census Tract 214.05; Chesapeake city; Virginia,0.44578371665,1877,674,637,904,158,167,326,336,267,706,164,110,64,1437,54,172,4,64,0
51,Virginia,VA,51550,Chesapeake City,51550021406,Census Tract 214.06; Chesapeake city; Virginia,0.390033290564,2670,975,975,475,66,279,151,398,564,408,211,121,0,2285,0,0,8,20,85
51,Virginia,VA,51550,Chesapeake City,51550021407,Census Tract 214.07; Chesapeake city; Virginia,3.413912725694,3169,918,912,957,72,246,114,468,465,868,543,106,22,2849,0,0,0,48,3
51,Virginia,VA,51550,Chesapeake City,51550021503,Census Tract 215.03; Chesapeake city; Virginia,1.345590180528,3929,1368,1312,164,47,26,241,172,380,1141,328,25,120,1967,0,0,16,0,0
51,Virginia,VA,51550,Chesapeake City,51550021504,Census Tract 215.04; Chesapeake city; Virginia,1.56240807524,3413,1205,1140,403,89,199,161,94,477,957,253,150,0,360,22,0,0,0,0
51,Virginia,VA,51550,Chesapeake City,51550021505,Census Tract 215.05; Chesapeake city; Virginia,3.479395624894,5365,2363,2317,710,72,595,148,291,891,1201,443,360,248,2869,434,0,67,56,0
51,Virginia,VA,51550,Chesapeake City,51550021506,Census Tract 215.06; Chesapeake city; Virginia,0.982045031572,2607,868,795,753,82,212,155,230,176,783,249,145,0,2259,0,6,22,68,3
51,Virginia,VA,51550,Chesapeake City,51550021507,Census Tract 215.07; Chesapeake city; Virginia,5.280589254238,6394,2392,2375,1365,87,682,286,188,913,1857,880,381,0,2787,148,0,7,196,0
51,Virginia,VA,51550,Chesapeake City,51550021602,Census Tract 216.02; Chesapeake city; Virginia,1.671125518094,6570,2659,2523,1271,277,683,73,532,619,1650,372,225,197,5024,428,0,123,34,10
51,Virginia,VA,51550,Chesapeake City,51550021603,Census Tract 216.03; Chesapeake city; Virginia,0.711631546036,1693,562,562,33,23,108,76,37,264,496,161,14,0,428,18,0,0,16,0
51,Virginia,VA,51550,Chesapeake City,51550021604,Census Tract 216.04; Chesapeake city; Virginia,0.709482116202,1601,716,662,13,9,166,55,38,444,353,133,38,19,393,0,0,0,0,0
51,Virginia,VA,51550,Chesapeake City,51550021605,Census Tract 216.05; Chesapeake city; Virginia,1.245874705804,4535,1773,1600,185,122,338,12,239,760,1124,241,67,10,1703,0,0,0,92,0
51,Virginia,VA,51570,Colonial Heights City,51570830100,Census Tract 8301; Colonial Heights city; Virginia,3.316055945998,4994,2042,1945,419,74,246,83,188,1304,1008,798,113,11,693,0,0,0,14,3
51,Virginia,VA,51570,Colonial Heights City,51570830200,Census Tract 8302; Colonial Heights city; Virginia,1.237043008656,3742,1780,1770,682,229,804,447,283,842,825,852,191,31,1725,392,0,13,317,180
51,Virginia,VA,51570,Colonial Heights City,51570830300,Census Tract 8303; Colonial Heights city; Virginia,0.978750037104,2079,1061,953,121,50,130,48,321,480,330,285,0,5,402,0,0,0,20,0
51,Virginia,VA,51570,Colonial Heights City,51570830400,Census Tract 8304; Colonial Heights city; Virginia,0.746762967016,2458,1213,1087,778,143,427,339,324,350,641,252,231,183,1104,75,28,24,72,0
51,Virginia,VA,51570,Colonial Heights City,51570830500,Census Tract 8305; Colonial Heights city; Virginia,1.240863487946,4885,2027,1857,584,70,433,168,190,429,1437,692,332,33,1696,149,0,50,78,0
51,Virginia,VA,51580,Covington City,51580060100,Census Tract 601; Covington city; Virginia,2.50751241186,2798,1588,1192,906,55,272,336,323,529,775,467,88,4,812,7,177,0,148,0
51,Virginia,VA,51580,Covington City,51580060200,Census Tract 602; Covington city; Virginia,2.961175312024,2924,1461,1311,536,7,249,118,152,563,510,273,116,10,315,23,0,0,65,88
51,Virginia,VA,51590,Danville City,51590000100,Census Tract 1; Danville city; Virginia,1.97658548217,5613,2833,2654,1916,92,822,569,496,1371,1000,891,177,21,3294,574,25,5,181,3
51,Virginia,VA,51590,Danville City,51590000200,Census Tract 2; Danville city; Virginia,2.135510470798,3480,2046,1706,1526,42,740,455,131,1110,706,656,118,61,1964,529,96,30,287,304
51,Virginia,VA,51590,Danville City,51590000300,Census Tract 3; Danville city; Virginia,1.154000576598,3083,1701,1246,1455,173,434,393,375,417,697,469,100,46,2417,96,5,0,121,0
51,Virginia,VA,51590,Danville City,51590000400,Census Tract 4; Danville city; Virginia,2.565768639926,3863,1901,1422,2034,76,638,476,257,822,1309,625,266,0,3100,357,0,152,281,310
51,Virginia,VA,51590,Danville City,51590000500,Census Tract 5; Danville city; Virginia,1.023283041784,1948,1104,888,719,58,304,295,344,370,184,432,29,1,1338,668,0,11,235,286
51,Virginia,VA,51590,Danville City,51590000600,Census Tract 6; Danville city; Virginia,0.689667747664,2420,1318,981,917,45,275,266,54,536,754,417,183,0,1696,171,20,0,371,111
51,Virginia,VA,51590,Danville City,51590000700,Census Tract 7; Danville city; Virginia,1.722282874788,3463,1676,1495,723,23,428,89,202,666,446,552,68,33,766,67,0,0,118,433
51,Virginia,VA,51590,Danville City,51590000800,Census Tract 8; Danville city; Virginia,3.448847620756,2745,1334,1207,639,76,372,179,94,548,753,500,135,0,1686,53,106,58,155,39
51,Virginia,VA,51590,Danville City,51590000900,Census Tract 9; Danville city; Virginia,3.159607415598,3910,1834,1641,1345,146,466,389,595,552,915,705,199,109,2029,143,23,21,80,0
51,Virginia,VA,51590,Danville City,51590001000,Census Tract 10; Danville city; Virginia,1.365004161292,3559,1968,1618,1946,138,679,497,508,506,808,1050,193,0,2620,171,42,50,461,0
51,Virginia,VA,51590,Danville City,51590001100,Census Tract 11; Danville city; Virginia,1.494586556226,1188,666,520,353,15,119,115,37,229,279,316,26,0,903,0,0,0,106,0
51,Virginia,VA,51590,Danville City,51590001200,Census Tract 12; Danville city; Virginia,6.706927262638,1890,1074,948,722,62,340,241,320,364,357,294,91,180,1178,24,149,13,64,0
51,Virginia,VA,51590,Danville City,51590001301,Census Tract 13.01; Danville city; Virginia,3.609995012496,1315,753,651,326,12,191,50,33,300,253,285,48,0,917,20,107,0,71,0
51,Virginia,VA,51590,Danville City,51590001302,Census Tract 13.02; Danville city; Virginia,2.202721176448,849,424,328,407,28,119,265,157,104,182,134,38,103,569,0,153,0,41,122
51,Virginia,VA,51590,Danville City,51590001400,Census Tract 14; Danville city; Virginia,7.15094880976,3181,1659,1450,791,38,389,311,149,1053,691,608,90,0,819,36,143,20,39,0
51,Virginia,VA,51590,Danville City,51590980100,Census Tract 9801; Danville city; Virginia,2.391555170404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Virginia,VA,51595,Emporia City,51595890100,Census Tract 8901; Emporia city; Virginia,4.037157415788,2478,1262,956,893,98,443,453,193,259,712,442,226,44,2397,67,52,0,137,0
51,Virginia,VA,51595,Emporia City,51595890200,Census Tract 8902; Emporia city; Virginia,2.866759859454,3202,1548,1289,1046,66,389,429,65,748,797,819,70,16,1946,20,2,0,223,233
51,Virginia,VA,51600,Fairfax City,51600300100,Census Tract 3001; Fairfax city; Virginia,1.334909827004,5069,2133,2062,932,42,398,589,497,681,1163,543,58,348,2908,548,0,176,144,48
51,Virginia,VA,51600,Fairfax City,51600300200,Census Tract 3002; Fairfax city; Virginia,1.567441300912,5546,2001,1908,697,58,315,315,261,577,1788,326,91,350,2733,229,0,60,64,13
51,Virginia,VA,51600,Fairfax City,51600300300,Census Tract 3003; Fairfax city; Virginia,1.786272717554,5479,2247,2226,856,101,584,76,318,691,1226,333,66,311,2799,798,0,91,126,6
51,Virginia,VA,51600,Fairfax City,51600300400,Census Tract 3004; Fairfax city; Virginia,0.773310954434,4174,1488,1479,479,187,283,178,197,637,674,207,28,197,1574,219,0,89,74,369
51,Virginia,VA,51600,Fairfax City,51600300500,Census Tract 3005; Fairfax city; Virginia,0.778988584344,3974,1454,1454,422,114,201,110,230,912,754,291,16,64,1308,255,0,0,154,230
51,Virginia,VA,51610,Falls Church City,51610500100,Census Tract 5001; Falls Church city; Virginia,0.642644771186,3659,1440,1400,116,39,125,49,33,681,942,271,80,138,1124,610,5,14,154,32
51,Virginia,VA,51610,Falls Church City,51610500200,Census Tract 5002; Falls Church city; Virginia,0.754801996758,6325,2739,2588,224,318,407,105,80,757,1500,609,261,77,1989,1052,0,58,52,33
51,Virginia,VA,51610,Falls Church City,51610500300,Census Tract 5003; Falls Church city; Virginia,0.64899499078,4592,1948,1752,221,150,342,98,22,563,1098,254,9,94,1410,1050,0,111,120,11
51,Virginia,VA,51620,Franklin City,51620090100,Census Tract 901; Franklin city; Virginia,6.121216320168,4628,2169,1986,928,113,435,322,65,1116,1026,630,0,0,1646,102,0,76,22,119
51,Virginia,VA,51620,Franklin City,51620090200,Census Tract 902; Franklin city; Virginia,2.156122139966,3566,1723,1363,1627,79,531,569,182,437,1079,870,186,16,3439,73,39,41,342,15
51,Virginia,VA,51630,Fredericksburg City,51630000100,Census Tract 1; Fredericksburg city; Virginia,0.651441719154,2773,1618,1467,324,35,345,66,197,631,374,307,67,22,509,123,0,5,106,0
51,Virginia,VA,51630,Fredericksburg City,51630000201,Census Tract 2.01; Fredericksburg city; Virginia,1.124827867784,3658,1959,1832,1081,50,877,132,167,501,787,477,173,53,1442,1287,0,0,172,121
51,Virginia,VA,51630,Fredericksburg City,51630000202,Census Tract 2.02; Fredericksburg city; Virginia,0.620351627808,1248,813,705,307,9,183,125,151,363,137,241,19,0,311,256,0,17,163,4
51,Virginia,VA,51630,Fredericksburg City,51630000301,Census Tract 3.01; Fredericksburg city; Virginia,0.176549772724,2162,41,41,16,145,12,10,7,7,0,113,0,11,420,7,0,0,0,2104
51,Virginia,VA,51630,Fredericksburg City,51630000302,Census Tract 3.02; Fredericksburg city; Virginia,2.27831261211,4606,2170,2052,1267,124,553,154,293,688,1196,442,156,174,1709,253,22,61,164,39
51,Virginia,VA,51630,Fredericksburg City,51630000400,Census Tract 4; Fredericksburg city; Virginia,1.089590654856,3884,1663,1492,768,106,386,380,655,455,932,487,45,147,2472,453,34,107,171,59
51,Virginia,VA,51630,Fredericksburg City,51630000500,Census Tract 5; Fredericksburg city; Virginia,4.509355142462,9927,3854,3687,2162,337,945,393,915,512,2478,1214,450,509,5311,1625,0,205,266,40
51,Virginia,VA,51640,Galax City,51640070101,Census Tract 701.01; Galax city; Virginia,4.565032981372,3685,1885,1412,1365,87,400,510,392,761,840,632,108,116,1020,87,16,0,71,237
51,Virginia,VA,51640,Galax City,51640070102,Census Tract 701.02; Galax city; Virginia,3.671324612482,3002,1284,1206,1045,41,275,366,536,498,858,324,83,72,942,130,245,44,183,102
51,Virginia,VA,51650,Hampton City,51650010103,Census Tract 101.03; Hampton city; Virginia,3.518247138644,6318,2741,2586,594,80,429,163,162,1117,1175,1038,114,0,2078,15,35,0,109,7
51,Virginia,VA,51650,Hampton City,51650010104,Census Tract 101.04; Hampton city; Virginia,1.024889612206,6944,2712,2560,1899,136,1183,277,354,710,1631,834,437,71,4521,410,0,101,181,16
51,Virginia,VA,51650,Hampton City,51650010200,Census Tract 102; Hampton city; Virginia,5.68353147907,1746,282,270,49,0,131,6,5,0,383,72,42,3,655,19,0,0,0,851
51,Virginia,VA,51650,Hampton City,51650010304,Census Tract 103.04; Hampton city; Virginia,5.291923278448,8980,3654,3462,882,415,978,221,495,857,2147,1030,174,25,5769,779,188,86,103,55
51,Virginia,VA,51650,Hampton City,51650010306,Census Tract 103.06; Hampton city; Virginia,2.046118977452,6819,2833,2564,1076,362,1096,481,586,1152,1730,1371,268,135,4731,217,155,92,113,13
51,Virginia,VA,51650,Hampton City,51650010307,Census Tract 103.07; Hampton city; Virginia,2.288280607444,5059,2081,1961,470,92,395,428,175,1086,1073,526,192,27,3816,98,0,37,13,108
51,Virginia,VA,51650,Hampton City,51650010309,Census Tract 103.09; Hampton city; Virginia,0.83968304654,5091,2191,2157,1731,435,1010,153,559,488,1136,707,314,9,3304,282,0,43,143,1
51,Virginia,VA,51650,Hampton City,51650010310,Census Tract 103.10; Hampton city; Virginia,1.039294305622,4103,1946,1846,665,154,512,295,410,726,758,695,174,52,2445,55,0,41,10,0
51,Virginia,VA,51650,Hampton City,51650010311,Census Tract 103.11; Hampton city; Virginia,1.040008980424,3977,2035,1987,402,131,655,187,384,593,678,528,109,43,2742,375,0,35,156,0
51,Virginia,VA,51650,Hampton City,51650010312,Census Tract 103.12; Hampton city; Virginia,0.809137359014,3593,1410,1410,281,75,342,128,218,583,788,424,98,83,1622,0,15,0,27,0
51,Virginia,VA,51650,Hampton City,51650010314,Census Tract 103.14; Hampton city; Virginia,2.11366134472,1894,875,840,463,91,218,137,101,254,458,304,85,136,1502,175,223,80,38,1
51,Virginia,VA,51650,Hampton City,51650010315,Census Tract 103.15; Hampton city; Virginia,0.747386521746,3474,2222,1904,901,17,890,332,416,521,280,419,101,115,2731,1166,0,0,171,105
51,Virginia,VA,51650,Hampton City,51650010316,Census Tract 103.16; Hampton city; Virginia,0.567086540296,3999,2478,2224,566,61,1047,94,311,809,428,506,221,0,2884,1441,0,26,250,116
51,Virginia,VA,51650,Hampton City,51650010400,Census Tract 104; Hampton city; Virginia,1.680975752318,6005,2856,2638,2319,223,983,576,486,1263,1244,1311,541,41,5088,139,0,76,209,2
51,Virginia,VA,51650,Hampton City,51650010502,Census Tract 105.02; Hampton city; Virginia,1.463078702516,3420,1942,1729,1040,112,784,102,364,342,618,552,245,52,3110,600,0,0,257,2
51,Virginia,VA,51650,Hampton City,51650010503,Census Tract 105.03; Hampton city; Virginia,1.654571394844,2449,1159,1018,629,115,474,102,328,404,244,539,96,0,2118,45,3,0,41,74
51,Virginia,VA,51650,Hampton City,51650010504,Census Tract 105.04; Hampton city; Virginia,1.272771343328,4350,2081,1901,1953,76,826,136,138,871,1500,662,508,0,3854,313,0,77,384,23
51,Virginia,VA,51650,Hampton City,51650010601,Census Tract 106.01; Hampton city; Virginia,0.66170353811,1523,911,777,654,68,391,185,124,179,257,235,70,0,1158,201,0,0,129,144
51,Virginia,VA,51650,Hampton City,51650010602,Census Tract 106.02; Hampton city; Virginia,0.898340434584,2475,1230,1081,884,100,343,210,134,418,591,543,116,0,2090,126,0,63,119,0
51,Virginia,VA,51650,Hampton City,51650010701,Census Tract 107.01; Hampton city; Virginia,0.821961350842,3810,1929,1711,1473,203,518,222,251,574,1153,584,279,21,2487,381,0,0,358,12
51,Virginia,VA,51650,Hampton City,51650010702,Census Tract 107.02; Hampton city; Virginia,0.68110709412,3671,1833,1710,817,75,670,326,319,441,705,735,34,0,1768,257,0,69,188,3
51,Virginia,VA,51650,Hampton City,51650010703,Census Tract 107.03; Hampton city; Virginia,0.638110003196,2575,1126,1052,257,12,250,70,78,487,563,287,47,48,911,51,0,33,59,2
51,Virginia,VA,51650,Hampton City,51650010800,Census Tract 108; Hampton city; Virginia,1.629651213458,5496,2218,2147,1016,122,528,236,552,1242,1253,929,53,23,2650,166,0,19,307,0
51,Virginia,VA,51650,Hampton City,51650010900,Census Tract 109; Hampton city; Virginia,0.525495632856,2246,1041,935,603,62,314,133,133,479,497,299,51,42,1712,179,0,20,96,9
51,Virginia,VA,51650,Hampton City,51650011001,Census Tract 110.01; Hampton city; Virginia,0.582255715672,2113,1408,1157,199,56,386,46,198,404,255,143,15,8,518,91,21,29,13,5
51,Virginia,VA,51650,Hampton City,51650011002,Census Tract 110.02; Hampton city; Virginia,0.592461549838,3115,1416,1361,1055,173,552,172,397,728,671,753,47,11,1881,31,55,0,48,0
51,Virginia,VA,51650,Hampton City,51650011100,Census Tract 111; Hampton city; Virginia,0.78522528995,377,245,211,20,0,47,3,0,167,40,119,0,0,30,83,0,0,31,0
51,Virginia,VA,51650,Hampton City,51650011200,Census Tract 112; Hampton city; Virginia,0.721365177456,2543,1210,1047,595,120,505,112,155,275,645,444,98,20,1502,89,84,32,51,9
51,Virginia,VA,51650,Hampton City,51650011300,Census Tract 113; Hampton city; Virginia,0.455902677866,2100,1040,985,893,35,450,83,149,238,583,293,135,14,1433,78,18,18,71,0
51,Virginia,VA,51650,Hampton City,51650011400,Census Tract 114; Hampton city; Virginia,0.723823102788,2664,231,140,182,142,80,40,131,65,59,302,0,6,2164,60,0,0,13,2365
51,Virginia,VA,51650,Hampton City,51650011500,Census Tract 115; Hampton city; Virginia,1.159897126342,3900,1784,1673,500,83,337,69,77,910,809,396,113,9,1084,9,0,45,34,1
51,Virginia,VA,51650,Hampton City,51650011600,Census Tract 116; Hampton city; Virginia,0.552730495732,3377,1665,1567,778,126,614,86,169,374,862,256,225,0,2702,27,61,0,170,0
51,Virginia,VA,51650,Hampton City,51650011800,Census Tract 118; Hampton city; Virginia,0.947141796874,5205,2279,2059,1734,200,587,368,305,757,1371,858,286,0,3832,52,7,59,114,152
51,Virginia,VA,51650,Hampton City,51650011900,Census Tract 119; Hampton city; Virginia,0.917679125458,2678,1400,1191,950,88,437,139,93,609,544,552,59,32,2533,103,111,0,124,6
51,Virginia,VA,51650,Hampton City,51650012000,Census Tract 120; Hampton city; Virginia,0.726651299938,2878,1426,1287,895,66,540,199,331,423,696,503,47,0,2173,102,0,0,164,1
51,Virginia,VA,51650,Hampton City,51650012100,Census Tract 121; Hampton city; Virginia,4.358535207018,6250,2482,2322,934,60,453,189,145,1215,1458,1227,136,0,1710,16,0,32,52,0
51,Virginia,VA,51660,Harrisonburg City,51660000101,Census Tract 1.01; Harrisonburg city; Virginia,0.709877870752,4514,2059,2015,1473,97,471,449,323,402,1101,675,132,592,2609,211,26,92,206,19
51,Virginia,VA,51660,Harrisonburg City,51660000102,Census Tract 1.02; Harrisonburg city; Virginia,2.369141949304,5723,2101,1993,1501,169,435,463,852,464,1376,1015,145,520,2795,115,124,41,90,15
51,Virginia,VA,51660,Harrisonburg City,51660000203,Census Tract 2.03; Harrisonburg city; Virginia,2.916029949572,1580,677,628,425,20,168,70,182,212,230,117,4,18,336,19,0,5,9,0
51,Virginia,VA,51660,Harrisonburg City,51660000204,Census Tract 2.04; Harrisonburg city; Virginia,0.71965744831,4935,1470,1446,2347,55,403,374,976,400,1238,290,125,663,2477,239,0,53,183,145
51,Virginia,VA,51660,Harrisonburg City,51660000205,Census Tract 2.05; Harrisonburg city; Virginia,1.702338775978,5756,2521,2249,2613,350,1018,341,209,460,512,527,22,154,1466,564,34,0,145,10
51,Virginia,VA,51660,Harrisonburg City,51660000206,Census Tract 2.06; Harrisonburg city; Virginia,0.358107288388,4980,27,27,24,117,2,0,184,9,59,322,0,0,1139,0,0,0,0,4899
51,Virginia,VA,51660,Harrisonburg City,51660000207,Census Tract 2.07; Harrisonburg city; Virginia,1.33915038527,6101,1969,1630,3912,260,901,218,361,39,521,465,130,261,1921,1242,0,36,74,987
51,Virginia,VA,51660,Harrisonburg City,51660000301,Census Tract 3.01; Harrisonburg city; Virginia,2.175983226846,3371,1436,1344,496,58,201,185,247,561,802,326,18,216,829,21,0,25,65,7
51,Virginia,VA,51660,Harrisonburg City,51660000302,Census Tract 3.02; Harrisonburg city; Virginia,1.823893338128,5631,2062,1978,1883,280,795,464,839,479,1224,475,252,353,1845,413,0,127,114,597
51,Virginia,VA,51660,Harrisonburg City,51660000401,Census Tract 4.01; Harrisonburg city; Virginia,1.248539195706,3227,1395,1346,618,80,410,353,317,1193,350,623,52,150,727,338,12,45,172,634
51,Virginia,VA,51660,Harrisonburg City,51660000402,Census Tract 4.02; Harrisonburg city; Virginia,1.972825234792,5966,2882,2486,1883,301,656,1389,930,756,1084,1104,217,730,2611,541,0,143,179,33
51,Virginia,VA,51670,Hopewell City,51670820100,Census Tract 8201; Hopewell city; Virginia,0.453290697836,1477,861,668,577,47,294,108,112,203,379,411,47,0,874,310,0,32,108,0
51,Virginia,VA,51670,Hopewell City,51670820300,Census Tract 8203; Hopewell city; Virginia,1.11292164041,2711,1391,1267,1160,129,399,159,158,426,771,452,188,6,1439,164,52,46,80,113
51,Virginia,VA,51670,Hopewell City,51670820400,Census Tract 8204; Hopewell city; Virginia,2.553150440464,6081,2621,2440,1610,172,748,448,344,968,1507,949,313,12,3551,167,47,24,8,0
51,Virginia,VA,51670,Hopewell City,51670820500,Census Tract 8205; Hopewell city; Virginia,1.198415434066,4625,1894,1665,1637,452,664,293,196,634,1066,716,128,72,1870,16,0,68,75,0
51,Virginia,VA,51670,Hopewell City,51670820600,Census Tract 8206; Hopewell city; Virginia,1.930348995466,5244,2392,2135,1944,48,592,653,400,846,1242,804,69,15,3251,292,72,62,478,119
51,Virginia,VA,51670,Hopewell City,51670820700,Census Tract 8207; Hopewell city; Virginia,0.766519420254,2908,1256,1173,1394,71,592,310,358,307,930,371,157,65,2261,74,0,37,91,0
